age,wc,education,marital status,race,gender,hours per week,IncomeClass
50,0,0,1,1,0,58,0
47,0,0,0,1,0,33,0
20,0,0,0,1,0,40,0
23,0,2,0,1,1,30,0
20,0,0,0,1,0,45,0
33,0,2,1,1,0,50,1
30,0,1,0,1,1,30,0
43,1,1,2,1,1,40,0
23,0,1,0,1,0,60,0
34,0,2,1,1,0,50,1
25,0,1,0,1,0,40,0
50,0,0,1,1,1,40,1
44,0,4,1,1,1,24,1
26,0,1,2,1,1,40,0
35,0,5,0,1,1,80,1
26,0,0,0,0,0,40,0
41,1,4,2,1,1,40,0
25,0,2,0,1,0,40,0
24,0,2,1,1,1,40,0
31,0,2,1,1,1,40,0
38,1,1,1,1,0,45,0
19,0,0,0,1,0,40,0
19,0,0,0,1,0,40,0
24,0,0,0,1,0,40,0
67,0,4,1,1,0,55,1
44,0,1,1,1,0,45,1
50,0,1,1,1,0,50,0
36,1,1,1,3,0,40,0
30,2,1,1,1,0,48,1
52,0,0,1,1,0,40,1
23,0,0,1,1,0,40,0
37,0,4,0,1,0,50,0
44,0,0,1,1,0,50,1
36,0,2,2,1,0,40,0
29,0,0,1,1,0,50,0
53,0,0,3,0,1,40,0
55,0,0,1,1,0,40,1
55,0,0,1,1,0,40,0
48,0,4,1,1,0,55,1
20,0,0,0,1,1,40,0
50,1,0,1,1,1,30,1
38,0,0,2,1,1,25,0
43,0,0,2,1,1,40,1
22,0,0,1,1,0,30,0
63,0,0,2,1,1,40,0
36,0,2,1,1,0,45,0
56,0,2,1,1,0,50,1
41,0,2,1,1,0,45,1
41,0,0,2,1,1,40,0
36,0,2,2,1,0,45,0
59,0,5,1,1,0,50,1
23,0,2,0,1,1,36,0
53,0,2,1,1,0,40,1
47,0,0,0,3,0,56,0
46,2,4,0,1,1,40,0
47,0,0,1,1,0,56,1
29,0,0,1,1,0,30,1
90,0,0,1,1,0,40,0
63,0,2,1,1,0,49,0
44,0,1,1,4,1,30,1
45,0,2,1,1,0,45,1
25,0,0,1,1,0,40,0
36,0,2,1,2,1,35,1
25,0,0,0,1,0,30,0
29,2,1,1,1,0,40,1
23,0,0,0,1,0,60,0
41,0,4,1,1,0,55,1
29,0,0,1,1,0,60,0
55,0,1,1,1,0,40,0
45,0,1,3,0,1,40,0
50,0,0,2,1,0,40,0
22,0,0,0,1,0,50,0
80,1,0,3,3,1,32,0
30,0,0,1,1,0,44,0
20,0,1,0,1,1,20,0
56,0,1,1,1,0,40,0
63,0,2,1,1,0,40,0
20,0,0,0,1,0,40,0
31,0,0,1,1,0,40,0
21,0,1,0,1,0,35,0
25,1,2,0,2,1,40,0
28,0,0,0,1,1,40,0
38,0,0,1,1,0,99,0
30,1,2,1,1,0,40,0
27,0,2,0,1,1,36,0
26,0,1,0,1,1,40,0
47,0,0,0,1,1,40,0
43,0,1,1,4,0,32,0
32,1,2,0,1,0,55,0
20,0,1,0,2,0,30,0
45,0,0,1,2,0,40,0
24,0,2,0,1,0,25,0
23,0,1,0,1,0,40,0
40,0,0,1,1,0,40,1
38,0,1,1,1,0,48,1
51,0,1,2,1,1,40,0
30,0,2,0,1,1,40,0
34,0,0,1,1,0,40,1
36,2,1,0,0,0,40,1
51,0,4,1,1,0,60,1
43,1,0,2,3,1,40,0
28,0,0,2,1,0,40,0
47,0,1,1,1,0,40,1
47,0,2,1,1,0,55,1
47,0,1,1,1,0,57,1
38,0,1,0,1,1,35,0
19,0,0,0,3,1,25,0
22,0,1,0,0,1,25,0
55,1,4,1,1,0,40,1
44,1,4,1,1,1,40,1
28,2,2,0,1,0,50,0
30,1,1,0,0,1,40,0
39,1,0,0,3,1,40,0
24,0,2,0,1,1,40,0
41,1,1,1,1,0,40,1
28,0,0,0,1,0,40,0
61,0,0,1,1,0,30,0
49,0,1,2,1,1,32,0
20,0,1,1,1,0,40,0
41,0,2,0,1,1,40,0
28,1,0,1,1,0,40,0
36,0,0,2,1,0,40,0
51,0,2,1,1,1,20,1
40,0,1,2,0,1,38,0
19,0,0,0,1,1,40,0
54,0,1,1,1,1,40,0
51,0,0,2,1,1,43,0
44,0,0,2,1,0,37,0
40,0,0,2,1,0,40,0
25,0,1,1,1,0,60,1
33,0,2,0,1,0,36,0
32,0,1,0,1,1,40,0
22,0,0,0,1,1,40,0
39,0,1,1,2,1,40,0
43,0,0,2,0,1,45,0
46,0,0,0,1,0,40,0
63,0,1,1,1,0,48,1
59,0,2,1,1,0,60,1
40,1,4,0,1,1,40,0
23,0,0,0,1,0,35,0
48,0,0,2,1,1,40,0
43,0,1,1,1,1,40,1
36,0,3,1,1,0,50,0
53,0,0,1,1,0,40,1
20,0,0,0,1,0,40,0
22,0,2,0,1,1,60,0
34,0,2,1,1,0,40,1
57,0,1,3,1,1,40,0
37,0,3,1,1,0,60,1
51,0,0,1,1,0,40,1
38,0,0,0,1,0,40,0
34,0,0,0,1,1,35,0
47,2,0,1,0,1,40,0
25,0,1,0,1,1,60,0
50,0,4,1,1,0,65,1
50,0,0,1,1,0,40,1
43,0,2,1,1,0,48,0
27,0,0,0,1,0,75,0
32,0,0,1,1,0,50,0
19,0,0,0,0,1,20,0
21,0,0,0,1,0,40,0
26,0,0,0,1,0,40,0
68,0,0,1,1,0,12,0
31,0,1,1,1,0,57,0
32,0,2,0,1,0,50,1
33,0,4,0,1,0,40,0
30,0,0,1,1,0,42,0
49,0,0,1,1,0,40,1
51,0,0,1,1,0,40,0
52,0,1,1,1,0,40,0
52,0,0,2,1,0,30,0
23,1,0,0,0,0,32,0
36,0,0,1,1,0,48,0
69,0,0,3,1,1,8,0
46,1,2,2,1,1,40,0
40,0,1,1,1,0,45,0
56,0,1,1,1,0,60,0
29,1,4,1,1,0,40,0
41,0,1,2,1,1,38,0
22,0,0,1,1,0,45,0
31,0,2,1,1,0,46,0
35,0,2,0,1,1,40,0
38,0,1,1,0,0,40,0
50,0,0,0,1,1,40,0
56,1,0,1,1,0,40,0
26,1,2,0,0,0,38,0
43,0,0,2,2,1,40,0
45,0,2,0,1,1,42,0
24,0,1,1,1,0,40,0
43,1,1,2,1,1,20,0
44,0,2,1,1,0,70,1
54,0,0,2,0,0,40,0
23,0,2,0,1,1,40,1
35,1,2,1,1,0,40,0
19,0,1,0,1,1,40,0
52,0,0,0,0,1,40,0
52,0,0,2,1,1,40,0
37,0,1,1,1,0,55,0
38,1,2,1,1,0,45,1
27,0,1,0,1,1,40,0
38,0,4,0,1,1,40,0
38,0,2,0,1,0,45,1
22,0,0,0,1,0,55,0
20,0,0,1,1,0,40,0
34,2,5,0,1,1,99,0
24,0,4,0,1,0,56,0
24,0,1,0,1,1,40,0
43,0,0,0,1,0,45,0
38,0,0,0,1,1,40,0
42,0,0,1,1,0,40,0
27,0,1,1,1,0,40,0
37,0,0,0,3,0,48,1
48,0,0,2,1,0,65,0
36,1,1,1,1,0,60,1
41,0,0,1,1,0,40,0
23,0,0,0,2,0,1,0
35,0,0,1,1,0,55,0
32,0,0,1,1,0,40,0
33,0,2,0,0,0,50,1
31,0,1,1,2,0,40,0
40,0,0,1,1,0,40,0
34,1,0,0,3,0,40,0
29,0,1,1,1,0,40,0
52,0,2,1,1,0,40,1
20,0,0,1,1,0,40,0
63,0,2,1,1,0,50,1
58,0,0,1,1,0,40,0
59,0,0,1,1,0,40,1
23,1,2,0,1,1,15,0
64,0,1,3,1,1,3,0
34,0,1,0,1,1,40,0
51,0,0,0,0,1,40,0
35,0,0,2,1,0,46,0
30,0,2,0,1,0,25,0
55,0,2,1,1,0,40,0
47,1,1,2,1,0,56,1
50,0,2,2,1,0,40,0
42,0,0,1,0,0,45,1
53,0,0,1,1,0,40,0
58,0,2,3,1,0,40,1
45,0,2,0,1,0,30,0
31,0,0,0,1,0,40,0
37,0,1,2,1,1,30,0
28,0,1,0,1,1,60,0
34,0,1,1,1,0,50,1
42,0,0,2,0,0,40,0
48,0,2,1,1,1,40,1
32,0,0,0,0,1,40,0
46,1,5,1,1,1,52,1
38,0,1,1,1,0,40,0
35,0,2,1,1,0,40,1
31,0,2,0,1,0,40,0
20,0,1,0,1,0,50,0
24,0,4,0,1,0,50,0
23,0,2,0,1,1,40,0
54,0,4,3,1,1,38,0
21,0,1,0,1,1,30,0
23,0,2,0,1,1,30,0
55,0,4,1,1,0,40,1
60,0,0,2,1,1,40,0
47,0,0,2,1,0,40,0
53,0,2,0,1,0,40,0
34,0,0,1,1,1,40,0
43,0,1,2,0,1,40,0
23,0,0,0,3,0,40,0
58,0,1,2,0,1,40,0
40,0,4,0,1,1,40,0
43,2,1,1,1,1,40,0
23,1,2,0,1,0,24,0
60,0,5,0,1,1,65,1
39,0,0,1,1,0,50,1
21,0,0,0,1,0,40,0
45,0,0,1,1,0,45,0
33,0,1,0,1,0,40,0
26,0,2,0,1,0,70,1
39,0,1,2,1,1,45,0
34,0,2,1,1,0,30,1
24,0,0,0,1,0,48,0
58,0,0,2,1,1,15,0
32,0,0,1,1,0,40,0
57,0,0,2,1,1,40,0
32,0,0,0,1,1,45,0
51,0,0,1,1,1,40,0
53,1,0,1,1,1,35,0
32,0,0,2,1,0,50,0
30,0,1,1,1,0,40,0
19,0,1,0,1,1,20,0
33,0,2,1,1,1,24,0
28,0,1,0,0,1,40,0
27,0,0,1,1,0,60,0
24,0,2,0,1,1,40,0
46,0,0,2,1,0,54,0
31,0,2,0,1,1,40,0
60,0,1,1,1,0,40,1
26,0,2,1,1,0,40,1
46,0,0,2,1,1,25,0
23,1,1,0,1,0,30,0
29,0,0,1,1,1,40,0
45,0,1,1,1,0,50,1
70,0,2,2,1,0,40,0
18,0,0,0,1,0,40,0
34,0,4,0,1,0,60,1
41,0,1,2,1,1,40,0
28,0,2,0,1,0,40,0
32,0,1,0,1,0,40,0
36,0,0,2,1,0,45,0
26,0,0,0,1,0,50,0
62,0,2,3,1,1,7,0
25,1,2,0,1,1,40,0
28,0,0,1,1,0,50,0
21,0,1,0,1,1,25,0
55,1,4,1,1,0,40,1
54,0,0,1,1,0,40,0
33,0,0,1,1,0,40,0
27,0,3,0,2,0,10,0
55,0,0,2,1,0,25,0
66,0,0,3,1,0,16,0
21,0,1,0,0,1,40,0
26,0,1,1,4,1,35,0
21,0,0,0,1,1,40,0
59,0,0,1,1,0,40,0
30,0,2,1,1,0,50,1
47,0,0,2,1,1,30,0
50,0,0,2,1,0,40,0
67,0,2,2,1,1,5,0
28,0,0,0,0,0,40,0
34,0,0,2,1,1,50,0
48,0,1,1,1,0,40,0
41,2,1,1,1,0,44,1
26,0,1,0,0,1,20,0
30,0,0,0,1,0,40,0
19,0,0,0,1,0,20,0
27,0,2,0,1,1,37,0
19,0,0,0,1,0,40,0
37,0,0,0,1,0,40,0
44,1,5,1,1,1,38,0
34,2,2,1,2,0,38,0
30,0,2,0,1,1,35,0
30,0,2,1,2,0,40,1
19,0,0,0,1,1,40,0
45,0,4,1,1,0,43,1
21,0,1,0,1,1,40,0
27,0,2,1,1,0,50,0
44,1,4,0,1,1,40,0
33,0,2,0,1,0,40,0
32,0,1,0,1,1,50,0
37,0,1,1,1,0,40,0
26,0,2,0,1,1,48,0
49,0,0,1,1,0,60,0
20,0,1,0,1,1,30,0
37,0,1,1,1,0,40,0
44,0,2,0,1,0,35,0
30,1,0,1,1,0,40,0
55,1,0,1,1,0,40,0
42,0,1,0,2,0,40,0
20,0,1,0,1,0,25,0
43,0,2,1,1,0,35,0
21,0,0,0,1,0,40,0
33,0,2,0,1,1,40,0
54,0,1,1,1,0,44,1
30,0,0,1,1,0,40,1
63,0,0,1,0,0,40,0
36,0,2,1,1,0,50,1
25,0,2,0,1,0,50,0
55,0,0,2,1,0,40,0
44,0,1,1,1,0,45,1
41,0,0,0,0,1,40,0
41,0,2,0,1,0,40,1
35,0,0,1,4,0,40,0
18,0,0,0,1,1,40,0
23,0,0,2,1,1,30,0
57,0,2,1,1,0,40,0
21,0,1,1,0,1,20,0
32,1,0,1,1,0,40,0
48,0,0,1,1,0,55,0
40,0,2,2,1,1,40,0
35,0,0,1,1,0,40,1
42,0,0,2,1,1,40,0
34,0,1,1,0,0,40,0
18,0,1,0,1,0,28,0
48,0,5,1,1,0,45,1
26,0,1,0,0,0,75,0
30,0,2,0,1,0,40,0
23,0,0,1,1,0,80,0
32,0,2,1,1,0,44,0
44,0,4,1,1,0,40,1
48,1,4,1,1,1,40,1
58,0,1,0,1,0,40,0
32,1,1,1,1,0,50,0
54,0,4,2,1,0,50,1
35,0,4,0,1,0,45,1
24,0,0,0,1,0,40,0
50,0,0,1,1,0,40,1
57,1,0,1,1,0,40,1
38,0,1,0,1,0,60,0
49,0,0,0,1,0,40,0
25,0,2,0,1,1,16,0
56,0,1,1,1,0,40,0
22,0,2,0,1,0,40,0
33,0,0,1,1,0,40,0
42,0,1,2,1,1,12,0
26,1,2,0,1,0,40,0
46,0,1,2,1,0,40,1
46,0,1,1,1,0,40,1
43,0,0,1,1,0,40,1
48,0,0,3,1,1,48,0
55,2,2,1,1,0,40,1
56,0,2,1,1,0,40,0
59,2,4,0,1,0,40,0
56,1,0,1,1,0,40,0
21,0,0,0,0,0,10,0
38,0,0,0,1,1,40,0
27,0,1,0,1,1,40,0
20,0,1,0,1,0,25,0
26,0,4,1,1,0,40,1
35,0,4,1,1,0,55,1
24,0,1,0,0,1,40,0
36,0,2,0,2,1,40,0
52,0,0,2,1,0,40,1
64,0,0,1,1,0,40,0
43,0,1,2,1,0,40,0
20,0,1,0,1,1,30,0
33,0,1,0,1,1,38,0
52,0,0,2,1,1,40,0
31,0,0,1,1,1,18,0
44,0,1,2,1,0,55,0
28,1,0,1,1,0,40,0
68,1,4,3,0,1,40,1
40,2,1,0,1,1,40,0
22,0,0,0,1,1,40,0
62,0,4,0,1,0,70,0
37,0,2,1,1,0,50,1
35,0,0,0,1,0,40,1
44,0,0,1,1,0,68,0
36,1,2,2,1,0,40,0
26,0,2,2,1,1,45,0
48,2,0,1,0,0,40,1
21,0,0,0,1,1,28,0
39,0,3,1,1,0,40,1
32,1,2,0,1,1,50,0
47,0,1,0,1,1,40,1
26,0,1,0,1,0,40,0
31,0,2,0,0,1,60,1
41,2,1,2,1,1,40,1
23,0,1,2,1,1,25,0
45,0,0,1,0,0,40,1
42,1,2,1,1,0,40,0
29,0,1,0,1,0,15,0
48,0,4,1,1,0,40,0
36,0,1,2,1,0,40,0
34,0,1,0,1,0,40,0
18,0,0,0,1,1,40,0
18,0,1,0,1,1,24,0
36,0,4,1,1,0,45,1
53,0,1,1,1,0,60,1
36,0,2,1,1,0,60,1
27,0,2,0,2,0,40,0
52,0,0,1,1,0,60,0
21,0,0,0,1,0,40,0
27,0,2,0,1,0,40,0
37,0,0,2,1,1,30,0
22,0,0,0,1,0,35,0
60,1,0,1,1,0,40,0
25,1,0,2,1,1,40,0
51,1,0,1,1,1,40,0
47,2,0,0,1,1,40,0
57,0,0,3,1,1,57,0
22,0,1,0,1,0,34,0
39,0,1,1,1,0,40,0
49,0,5,1,4,0,50,1
41,0,0,1,2,0,40,0
35,0,1,1,1,0,38,0
30,0,2,0,1,1,40,0
25,0,0,0,1,0,37,0
25,0,1,1,0,0,36,1
37,0,4,1,1,0,50,1
22,0,0,0,1,0,40,0
18,0,0,0,1,1,20,0
45,0,0,2,0,0,40,0
19,0,1,0,1,1,40,0
40,0,0,1,1,0,35,0
25,0,0,1,1,0,40,0
22,0,2,0,1,1,32,0
52,0,1,0,1,0,45,0
45,2,1,1,1,0,40,1
26,0,2,0,1,0,20,0
24,0,1,2,0,0,40,0
37,0,0,2,0,1,40,0
49,0,0,2,1,1,40,0
43,1,4,1,1,0,50,0
35,0,0,0,1,0,40,0
37,0,3,1,1,0,50,1
48,0,0,1,1,0,55,1
26,0,1,0,1,0,40,0
35,0,2,1,2,0,40,1
21,0,1,0,1,1,15,0
40,0,2,2,0,1,40,0
22,0,1,0,1,0,8,0
20,0,0,0,1,0,40,0
21,0,1,0,1,0,40,0
43,0,1,2,1,1,44,0
36,0,2,1,1,0,50,1
48,0,0,1,1,0,40,1
39,1,2,2,1,1,40,0
41,2,1,1,1,1,40,1
39,0,2,1,1,0,50,1
69,1,0,3,0,1,20,0
49,0,2,1,1,0,50,1
33,0,0,1,1,0,40,0
49,0,1,1,1,0,40,1
51,1,0,1,1,0,40,0
42,0,1,2,1,1,32,0
66,0,0,3,1,1,13,0
26,0,0,2,1,0,40,0
43,0,1,2,1,1,40,0
52,0,2,1,1,0,50,1
24,0,1,0,1,0,40,0
65,0,1,3,1,1,45,0
19,0,0,0,1,0,30,0
43,0,1,1,1,0,45,0
39,1,4,1,1,1,50,1
21,0,1,0,1,0,25,0
36,0,0,0,0,1,40,0
33,0,0,1,0,0,36,0
50,2,2,1,1,0,40,0
34,0,2,0,0,0,45,0
39,0,0,2,1,0,40,0
44,0,1,2,1,1,40,0
32,0,2,1,1,1,40,1
46,0,0,1,0,0,40,1
40,0,2,1,2,1,52,1
19,0,0,0,1,0,30,0
22,0,1,0,1,1,16,0
20,0,1,0,1,1,16,0
46,1,2,2,1,1,25,1
41,0,2,1,1,0,45,1
41,0,0,1,0,0,40,0
24,0,0,0,1,0,40,0
33,0,1,1,1,0,50,0
44,2,1,1,1,0,55,1
24,0,0,1,1,0,40,0
58,2,2,1,0,0,40,1
41,0,0,1,1,0,60,0
21,0,1,0,1,1,40,0
33,0,1,0,1,0,45,0
47,1,0,2,1,1,40,0
41,0,2,2,0,1,40,0
38,0,2,1,1,0,50,0
45,0,0,1,0,0,40,0
33,0,0,0,1,0,40,0
65,0,4,2,1,0,28,0
26,0,2,0,1,0,40,0
55,0,0,2,1,0,40,0
66,0,2,2,1,1,8,0
43,1,2,1,1,0,40,0
37,0,2,0,0,1,40,0
22,0,0,1,1,0,40,0
27,0,4,0,1,1,40,0
48,0,0,1,1,0,45,1
24,0,2,0,1,1,40,0
53,1,0,3,1,1,30,0
26,0,0,1,1,0,40,0
60,0,1,1,1,0,40,1
21,0,1,0,1,1,60,0
45,0,1,1,1,0,60,1
19,0,1,0,1,1,30,0
34,0,1,1,0,0,40,1
54,0,1,2,1,0,40,0
23,0,2,0,1,1,40,0
27,0,1,2,0,1,40,0
41,0,0,1,1,0,40,1
37,2,0,1,1,0,40,1
63,0,0,0,1,0,40,0
41,0,1,0,1,0,40,0
36,1,1,1,1,0,42,1
47,0,1,1,1,0,40,1
51,0,1,2,0,1,50,0
41,0,0,2,4,1,40,0
40,0,3,1,1,1,30,1
32,0,2,1,1,0,50,0
37,1,2,1,1,0,40,1
56,0,2,1,1,0,40,0
50,0,0,1,1,0,40,0
28,0,0,1,1,0,40,0
44,0,0,1,1,0,40,0
47,0,1,1,1,0,40,1
31,0,1,1,1,0,40,0
21,0,1,0,1,1,40,0
26,0,2,1,1,0,45,1
58,0,0,1,1,1,40,1
35,0,2,1,2,1,40,0
40,0,4,1,1,0,40,1
33,0,2,1,1,0,55,1
66,0,1,1,1,0,40,1
36,1,1,1,1,0,40,1
55,2,4,1,1,0,60,1
46,0,0,1,1,0,40,0
30,0,0,2,1,1,32,0
37,0,2,1,1,0,40,0
26,0,0,1,1,0,48,0
60,0,4,1,1,0,60,1
49,2,0,2,0,1,40,0
46,0,1,1,1,0,40,0
21,0,0,0,1,0,40,0
44,1,4,0,1,1,55,0
58,0,2,1,1,0,40,0
44,0,5,1,2,0,40,1
68,0,4,0,1,1,20,0
42,0,0,1,1,0,40,0
24,0,0,0,1,1,37,0
54,0,1,1,0,0,40,0
22,0,1,0,1,0,40,0
59,0,1,1,1,0,40,1
37,0,0,1,1,0,40,0
31,0,0,0,0,1,24,0
23,0,0,0,1,1,40,0
63,0,-1,1,4,0,30,0
44,0,3,2,1,0,55,1
30,0,3,1,1,0,60,1
23,0,1,0,1,0,20,0
44,0,4,1,1,0,60,1
24,0,1,0,1,1,40,0
34,0,1,0,1,0,20,0
37,0,1,1,1,0,65,0
32,0,0,2,0,1,40,0
20,0,1,0,1,1,10,0
37,0,1,0,1,1,20,0
47,2,0,2,1,1,40,0
60,0,0,1,1,0,50,0
32,1,2,1,1,1,40,0
71,0,2,0,1,1,14,0
55,1,1,2,3,1,40,0
39,0,3,1,2,0,67,1
25,0,1,0,1,0,55,0
58,0,1,1,1,0,40,1
57,0,0,1,1,0,40,0
40,0,1,1,1,0,40,1
28,0,0,0,3,1,40,0
43,2,2,1,1,0,40,0
19,0,0,0,1,1,15,0
24,0,0,0,1,0,38,0
34,0,2,0,1,0,65,1
22,0,0,0,1,1,40,0
80,0,0,1,1,1,16,0
79,1,5,3,1,1,40,0
43,0,2,2,1,0,40,0
43,0,0,1,1,0,40,1
46,0,0,2,1,0,25,0
35,0,0,1,1,1,40,1
52,1,4,2,1,1,60,1
68,0,1,3,1,1,45,0
37,0,2,1,2,0,40,1
22,0,0,0,0,1,40,0
32,0,0,1,1,0,55,0
28,0,1,0,1,0,60,0
37,0,0,1,2,0,40,0
35,0,1,1,1,0,60,0
49,0,0,2,1,1,55,0
47,0,2,1,1,0,40,1
44,0,2,1,1,0,50,1
57,0,0,3,1,1,32,0
46,0,0,1,3,0,40,0
25,0,0,2,1,0,40,0
35,0,0,1,0,1,40,0
29,0,2,1,1,0,40,1
43,2,0,2,1,0,40,0
38,2,0,0,0,1,40,0
26,0,1,0,1,1,40,0
37,0,1,1,1,0,40,1
34,0,0,1,1,0,30,0
35,1,0,1,0,0,35,1
43,1,2,2,0,1,42,0
57,2,2,1,1,0,40,1
44,1,0,1,1,1,40,0
28,0,0,0,1,0,40,0
52,0,0,1,1,0,38,0
31,0,5,1,2,0,50,1
33,0,0,0,4,0,50,0
35,0,2,1,1,0,65,1
18,0,1,0,1,0,15,0
33,1,2,1,0,0,70,1
30,2,2,0,2,1,45,0
21,0,1,0,1,0,15,0
36,1,2,1,1,1,35,1
38,0,1,1,1,0,40,0
33,0,4,1,1,0,60,1
24,0,1,1,0,0,40,0
39,0,1,2,0,1,30,0
43,0,0,1,2,0,60,0
45,0,0,1,1,1,35,0
22,0,1,0,1,0,20,0
73,0,2,1,1,0,40,1
26,0,1,1,1,0,40,1
24,0,0,0,0,0,45,0
35,0,2,1,1,0,35,1
28,0,1,1,1,0,40,0
38,0,1,1,1,0,45,0
40,1,0,1,1,1,40,0
32,0,1,1,1,0,84,1
42,0,0,1,1,0,50,1
33,0,2,1,1,0,50,0
63,0,0,2,1,0,25,0
47,0,0,2,0,1,14,0
33,0,0,1,4,1,19,0
25,1,2,1,1,0,40,0
25,0,1,0,1,1,40,0
35,0,1,2,1,0,40,0
54,0,0,1,1,0,40,1
41,0,2,1,1,1,10,1
46,0,1,1,1,0,40,1
42,0,2,1,1,1,40,1
23,0,1,0,1,1,40,0
31,0,1,1,1,0,50,1
90,0,4,1,1,1,40,1
27,1,0,0,0,1,40,0
28,0,0,0,1,0,40,0
40,0,0,0,1,1,45,0
26,0,0,1,1,0,50,0
32,0,0,1,1,0,40,0
23,0,0,0,1,0,40,0
42,0,1,1,1,0,50,0
34,0,0,1,1,0,40,0
25,0,2,0,1,1,40,0
46,1,2,0,1,0,45,1
34,0,1,1,2,0,40,0
39,0,0,3,1,1,40,0
33,0,0,0,1,1,40,0
25,0,2,0,1,0,40,0
46,0,2,2,1,0,40,0
23,0,0,2,1,0,50,0
37,0,1,0,0,0,40,0
39,0,4,1,1,0,40,1
45,0,0,2,1,1,40,0
44,0,2,1,1,0,60,1
42,1,0,1,1,0,40,0
32,2,0,1,1,0,40,0
19,0,0,0,1,1,30,0
66,0,2,1,1,0,50,1
26,0,0,0,0,0,40,0
62,0,2,1,1,0,55,1
31,0,2,0,4,0,40,0
25,0,0,1,1,0,40,0
38,0,2,1,1,0,56,0
33,0,2,2,1,1,40,0
51,2,1,2,0,1,40,0
40,2,0,1,1,0,40,0
41,1,1,2,1,1,25,0
35,0,0,1,1,0,40,0
46,2,1,0,0,1,40,0
24,0,1,0,1,1,17,0
18,0,1,0,1,0,40,0
37,0,0,1,1,0,40,0
58,0,5,0,1,0,8,0
68,0,0,0,1,1,30,0
41,0,2,1,1,0,40,1
50,0,4,1,1,0,50,1
48,0,0,1,1,0,40,0
45,0,0,1,1,0,40,0
43,0,1,1,1,0,40,0
37,0,1,1,1,0,35,0
43,0,2,1,1,0,45,1
36,0,0,2,1,1,40,0
60,0,0,1,2,0,30,0
27,0,0,2,1,0,50,0
36,0,2,1,1,0,50,1
33,0,1,0,1,0,80,0
33,0,2,0,2,1,35,0
34,0,2,1,1,0,40,1
33,0,0,2,1,1,40,0
57,0,1,2,1,1,48,0
59,0,4,0,1,1,45,1
36,0,0,1,1,1,40,0
41,0,2,0,1,1,45,0
28,1,2,0,1,1,50,0
38,0,0,1,1,1,40,0
40,0,2,2,1,1,45,0
49,0,0,1,1,0,50,0
33,0,0,2,1,0,45,0
24,1,2,0,1,0,35,0
46,0,2,2,1,0,48,0
20,0,1,0,1,1,20,0
22,0,0,0,1,0,40,0
46,0,0,1,1,0,65,1
39,0,1,1,1,0,62,1
26,0,1,0,1,1,15,0
20,0,1,0,0,1,14,0
40,0,1,2,1,1,24,0
22,0,1,0,1,1,38,0
32,0,2,0,1,1,40,1
41,0,1,2,1,0,50,0
40,0,0,1,1,0,40,0
42,0,4,1,1,0,40,1
20,0,1,0,1,0,50,0
55,1,0,2,1,0,40,0
29,0,0,0,1,0,40,0
37,0,0,2,1,0,40,0
26,0,2,0,1,0,38,0
24,0,0,0,0,1,20,0
37,0,0,0,1,0,40,0
37,1,0,2,1,1,40,0
36,0,1,1,1,0,65,0
40,0,0,1,1,0,40,0
19,0,1,0,1,1,35,0
50,0,4,1,1,1,40,0
39,0,0,1,0,1,50,0
43,0,0,2,1,0,40,0
43,0,0,1,1,0,40,0
40,0,4,0,1,0,40,1
25,0,2,2,1,0,40,0
30,2,2,0,1,0,40,0
29,0,1,1,0,0,40,0
28,0,2,0,1,0,60,1
30,0,0,1,1,0,40,0
33,0,0,1,1,0,55,0
23,0,0,0,1,0,40,0
21,0,1,0,1,1,40,0
49,0,0,1,1,0,40,0
27,0,4,1,2,0,40,1
26,0,1,0,1,0,20,0
26,0,1,0,1,0,50,0
45,0,0,2,1,1,40,0
50,0,0,1,1,0,40,1
31,0,0,0,1,0,45,0
26,0,1,0,1,0,24,0
51,0,1,1,1,0,45,0
32,1,0,1,1,0,40,0
30,0,0,0,1,0,40,0
49,2,1,1,1,0,40,0
40,0,1,1,3,0,40,1
62,0,0,1,1,0,40,1
35,0,2,1,1,0,50,1
27,0,0,0,1,1,40,0
21,0,1,0,1,0,12,0
20,0,1,0,1,0,20,0
26,0,2,0,1,0,64,1
20,0,0,0,1,1,42,0
28,0,0,1,1,0,60,0
44,2,2,1,2,0,40,1
55,0,0,1,1,0,40,1
30,0,2,0,1,0,45,1
34,1,0,1,1,0,57,1
42,0,0,0,0,1,38,0
34,2,1,1,0,0,40,1
33,0,4,0,0,0,50,0
37,0,0,2,1,1,48,0
53,0,2,0,1,1,40,0
47,0,0,1,1,0,50,1
39,0,1,0,0,0,40,1
58,1,2,1,1,0,40,0
20,0,0,0,1,0,24,0
19,0,0,0,1,0,40,0
39,0,0,1,1,0,35,0
51,0,0,2,1,0,44,0
52,0,0,2,1,1,40,0
53,0,1,0,1,1,50,1
50,0,1,1,1,0,40,0
36,0,0,2,1,0,40,0
30,0,2,0,1,1,72,0
30,0,1,0,0,1,40,0
50,0,0,1,1,0,55,1
24,0,1,0,0,0,40,0
26,0,0,1,1,0,40,0
50,0,2,1,1,0,40,1
22,0,1,1,1,0,40,0
23,1,2,0,1,1,35,0
51,0,0,1,1,0,50,0
45,0,1,1,1,0,40,1
45,0,1,1,1,0,60,1
42,0,1,2,1,0,45,0
60,0,2,1,1,0,50,1
27,0,1,0,1,0,40,0
25,1,1,1,1,0,40,1
43,0,0,1,1,0,50,1
